Probe Set ID	Gene Symbol	Gene Description	Cytoband	mRNA Accession	mRNA  Source	mRna - Description	mRNA - xhyb	Chromosome	Strand	Start	Stop	GO Biological Process ID	GO Biological Process Term	GO Cellular Component ID	GO Cellular Component Term	GO Molecular Function ID	GO Molecular Function Term	Pathway Source	Pathway Name	ISL0001	ISL0010	ISL0011	ISL0012	ISL0013	ISL0014	ISL0015	ISL0016	ISL0019	ISL0002	ISL0020	ISL0021	ISL0022	ISL0003	ISL0004	ISL0005	ISL0006	ISL0007	ISL0008	ISL0009	ISL0023	ISL0024	ISL0025	ISL0026	ISL0027	ISL0028	ISL0029	ISL0030	ISL0031	ISL0032	ISL0033	ISL0034	ISL0035	ISL0036	ISL0037	ISL0038	ISL0039	ISL0040	ISL0041	ISL0042	ISL0043	ISL0044	ISL0045	ISL0046	ISL0047	ISL0048	ISL0049	ISL0050
7898582	RPS14P3 	ribosomal protein S14 pseudogene 3 	1p36.13 	BC072682 	GenBank 	Homo sapiens ribosomal protein S14 pseudogene 3, mRNA (cDNA clone IMAGE:6201343). 	FALSE	chr1	+	19806888	19807725	---	---	---	---	---	---	---	---	5.272413	5.280641	4.644732	5.343394	5.254141	5.120862	5.507328	5.050693	5.256564	5.04758	5.315523	4.922963	4.821237	5.471228	5.234884	5.440785	5.129564	5.136825	5.108099	5.631014	5.12291	5.08749	5.335229	5.307687	6.564076	5.293919	6.60772	5.549409	5.617252	5.636959	5.553309	5.663538	5.375582	5.364778	5.236769	5.631562	5.285866	5.394439	5.200458	5.615005	5.715685	5.660481	5.329963	5.405771	5.442002	6.281209	5.511144	5.342089
7898585	NBL1 	neuroblastoma, suppression of tumorigenicity 1 	1p36.13 	NM_182744 	RefSeq 	Homo sapiens neuroblastoma, suppression of tumorigenicity 1 (NBL1), transcript variant 1, mRNA. 	FALSE	chr1	+	19842313	19857532	GO:0045786 	negative regulation of cell cycle 	GO:0005576 	extracellular region 	---	---	---	---	7.987289	7.58313	8.01843	7.729987	7.713183	7.772204	7.353351	7.481919	7.658419	7.924639	7.723132	7.6522	7.641182	7.871881	7.917183	7.735362	7.39731	7.616421	7.856837	7.685594	7.534741	7.736116	7.960871	7.372519	7.525208	8.07816	7.245935	7.502627	7.706246	7.613379	7.692692	7.669976	7.467893	7.226147	7.515309	8.24346	7.483745	7.603378	7.474933	7.61166	7.206531	7.392465	7.912225	7.700601	7.231146	7.375689	7.692481	7.701673
7898594	HTR6 	5-hydroxytryptamine (serotonin) receptor 6 	1p36-p35 	NM_000871 	RefSeq 	Homo sapiens 5-hydroxytryptamine (serotonin) receptor 6 (HTR6), mRNA. 	FALSE	chr1	+	19864367	19878642	GO:0007165  // GO:0007187  // GO:0007268 	signal transduction  // G-protein signaling, coupled to cyclic nucleotide second messenger  // synaptic transmission 	GO:0005886  // GO:0005887 	plasma membrane  // integral to plasma membrane 	GO:0004872  // GO:0004930  // GO:0004969  // GO:0005515 	receptor activity  // G-protein coupled receptor activity  // histamine receptor activity  // protein binding 	GenMAPP  // GenMAPP 	GPCRDB_Class_A_Rhodopsin-like  // Monoamine_GPCRs 	5.754943	5.611979	5.822379	5.638576	5.72044	5.581257	5.560932	5.857696	5.623632	5.695726	6.059513	5.665289	5.986075	5.460417	5.553852	5.413107	5.63849	5.933777	5.48091	5.770295	5.284463	5.425068	5.769782	5.144726	5.128739	5.273801	5.623781	5.361846	5.339661	5.304936	5.427654	5.541059	5.179183	5.21369	5.122391	5.285846	5.756943	5.353953	5.487869	5.481982	5.374543	5.526544	5.74121	5.733871	5.703302	5.166074	5.482936	5.318754
7898602	OTUD3 	OTU domain containing 3 	1p36.13 	NM_015207 	RefSeq 	Homo sapiens OTU domain containing 3 (OTUD3), mRNA. 	FALSE	chr1	+	20081498	20112025	---	---	---	---	---	---	---	---	6.998566	6.79709	6.922287	7.145198	6.998206	7.097361	6.797332	7.381982	7.331711	7.147372	7.404327	7.546472	7.247103	7.281703	7.632834	6.850705	7.439327	6.974312	7.206157	6.952847	7.188845	7.291494	6.812101	7.174112	6.833718	7.335157	6.92619	7.020811	6.656225	6.650005	7.135098	6.656877	7.14249	7.329725	7.291249	7.124173	7.714906	7.37764	7.335701	7.262719	6.559477	6.905939	7.45415	7.312241	6.899549	6.718941	7.004089	6.642078
7898609	PLA2G5 	phospholipase A2, group V 	1p36-p34 	NM_000929 	RefSeq 	Homo sapiens phospholipase A2, group V (PLA2G5), mRNA. 	FALSE	chr1	+	20269288	20290981	GO:0006644  // GO:0016042 	phospholipid metabolic process  // lipid catabolic process 	GO:0005576 	extracellular region 	GO:0005509  // GO:0016787  // GO:0047498 	calcium ion binding  // hydrolase activity  // calcium-dependent phospholipase A2 activity 	---	---	4.497132	4.822938	4.699414	4.86477	4.778753	4.538652	4.760881	4.594281	4.631632	4.696535	4.765934	4.291598	4.802773	4.52452	4.429119	5.040687	4.722457	4.768814	4.742798	4.654042	4.576911	4.419245	4.407528	4.470155	4.449227	4.426949	4.34607	4.38163	4.633479	4.540279	4.356319	4.72496	4.152091	4.014704	4.664093	4.356148	4.756615	4.07007	4.756974	4.645003	4.735931	4.30328	4.70428	4.772073	4.627051	4.910092	4.540832	4.814449
7898616	PLA2G2F 	phospholipase A2, group IIF 	1p35 	NM_022819 	RefSeq 	Homo sapiens phospholipase A2, group IIF (PLA2G2F), mRNA. 	FALSE	chr1	+	20338406	20349466	GO:0006644  // GO:0008150  // GO:0016042 	phospholipid metabolic process  // biological_process  // lipid catabolic process 	GO:0005576 	extracellular region 	GO:0004623  // GO:0005509  // GO:0016787 	phospholipase A2 activity  // calcium ion binding  // hydrolase activity 	---	---	5.889661	5.292799	5.418318	5.520301	5.485283	5.358536	5.459563	5.671276	5.324495	5.531713	5.494107	5.291545	5.655753	5.129421	5.336845	5.484667	5.667786	5.742674	5.595282	5.396838	5.52244	5.664451	5.533793	5.304403	5.395378	5.623608	5.652981	5.591497	5.389357	5.565851	5.769183	5.45264	5.282157	5.285762	5.434059	5.642824	5.59225	5.684989	5.622867	5.421707	5.826812	5.385987	5.6332	5.524511	5.483486	5.369586	5.472365	5.357389
7898623	UBXN10 	UBX domain protein 10 	1p36.12 	NM_152376 	RefSeq 	Homo sapiens UBX domain protein 10 (UBXN10), mRNA. 	FALSE	chr1	+	20385165	20395128	---	---	---	---	---	---	---	---	6.135461	6.242105	6.302372	5.530366	5.860928	6.688343	6.277472	6.587465	6.70016	6.832549	7.750855	6.724005	6.62876	6.448333	7.146387	6.146564	7.481091	6.285491	6.514184	6.466098	7.842917	7.408421	6.570461	7.13393	6.51465	6.541547	6.581966	6.605621	6.650982	6.756567	6.335844	6.67432	7.046982	7.575319	6.632186	6.450404	7.867176	6.810764	6.693186	6.284787	6.690014	6.425978	7.004699	6.747344	7.161205	5.724101	6.204318	6.394782
7898627	VWA5B1 	von Willebrand factor A domain containing 5B1 	1p36.12 	NM_001039500 	RefSeq 	Homo sapiens von Willebrand factor A domain containing 5B1 (VWA5B1), mRNA. 	FALSE	chr1	+	20490017	20553343	---	---	GO:0005576 	extracellular region 	---	---	---	---	5.519605	5.049547	5.496657	5.215281	5.407263	5.412161	5.360401	5.208698	5.309932	5.366564	5.796857	5.168378	5.658025	5.104914	5.28837	5.346456	5.405631	5.355131	5.541099	5.310776	5.432037	5.616982	5.370225	5.163623	5.497044	5.353751	5.313476	5.42861	4.97862	5.319484	5.342794	5.40456	4.97924	5.042964	5.539286	5.470096	5.604552	5.258445	5.375042	5.157637	5.374965	5.46047	5.612167	5.710204	5.545026	5.676959	5.292933	5.342993
7898653	FAM43B 	family with sequence similarity 43, member B 	1p36.12 	NM_207334 	RefSeq 	Homo sapiens family with sequence similarity 43, member B (FAM43B), mRNA. 	FALSE	chr1	+	20751519	20754090	---	---	---	---	---	---	---	---	7.645507	7.404834	7.679708	7.560858	7.580917	7.498389	7.345539	7.492509	7.613913	7.616472	7.720651	7.519311	7.654396	7.277171	7.294559	7.617254	7.69811	7.826005	7.708815	7.477552	7.349877	7.538736	7.414207	7.404541	7.490265	7.509518	7.53022	7.575551	7.565143	7.486625	7.68996	7.5748	7.301414	7.060105	7.506398	7.384307	7.393275	7.436043	7.657412	7.515138	7.374975	7.614573	7.450307	7.76123	7.582271	7.508286	7.420217	7.522799
7898655	CDA 	cytidine deaminase 	1p36.2-p35 	NM_001785 	RefSeq 	Homo sapiens cytidine deaminase (CDA), mRNA. 	FALSE	chr1	+	20788028	20817988	GO:0007166  // GO:0008655  // GO:0009972  // GO:0019858  // GO:0030308  // GO:0045980  // GO:0046087  // GO:0051289 	cell surface receptor linked signal transduction  // pyrimidine salvage  // cytidine deamination  // cytosine metabolic process  // negative regulation of cell growth  // negative regulation of nucleotide metabolic process  // cytidine metabolic process  // protein homotetramerization 	GO:0005576  // GO:0005829  // GO:0005829  // GO:0005829 	extracellular region  // cytosol  // cytosol  // cytosol 	GO:0001882  // GO:0004126  // GO:0004126  // GO:0008270  // GO:0008270  // GO:0016787  // GO:0042803  // GO:0046872 	nucleoside binding  // cytidine deaminase activity  // cytidine deaminase activity  // zinc ion binding  // zinc ion binding  // hydrolase activity  // protein homodimerization activity  // metal ion binding 	---	---	6.011893	5.82454	5.869524	5.622295	5.371929	5.749904	5.628591	5.86891	5.410278	5.923491	5.839352	5.764668	5.828712	5.557658	5.530804	6.066987	5.571177	5.974551	5.544378	5.795436	5.745398	5.663613	6.013011	5.527436	5.636903	5.645602	5.962504	5.810855	5.517193	5.958086	5.717242	5.999103	5.505872	5.712152	5.886589	5.693715	5.753752	5.57428	5.722724	5.511621	5.540894	5.508967	5.767299	5.585169	5.697963	5.701515	5.844015	5.8613
7898663	PINK1 	PTEN induced putative kinase 1 	1p36 	NM_032409 	RefSeq 	Homo sapiens PTEN induced putative kinase 1 (PINK1), nuclear gene encoding mitochondrial protein, mRNA. 	FALSE	chr1	+	20832535	20850591	GO:0006468  // GO:0006950  // GO:0007243  // GO:0032226  // GO:0033603 	protein amino acid phosphorylation  // response to stress  // protein kinase cascade  // positive regulation of synaptic transmission, dopaminergic  // positive regulation of dopamine secretion 	GO:0005739 	mitochondrion 	GO:0000166  // GO:0000287  // GO:0004674  // GO:0005524  // GO:0016740 	nucleotide binding  // magnesium ion binding  // protein serine/threonine kinase activity  // ATP binding  // transferase activity 	---	---	8.092546	7.775103	7.587188	7.517548	7.632543	7.436466	7.875404	7.84938	7.858786	7.9223	7.641755	7.570043	7.500691	7.82786	8.01007	7.92469	7.680453	7.686183	7.49818	7.74231	8.145405	7.876333	7.95744	7.955244	7.102185	7.793569	7.450409	7.810807	7.835135	7.866882	7.51084	7.747522	7.646576	7.832572	7.303201	7.495401	7.762226	7.328152	7.167589	7.21683	7.54206	7.415951	7.435767	7.097747	7.697329	6.989714	7.309007	7.403085
7898677	HS6ST1 	heparan sulfate 6-O-sulfotransferase 1 	2q21 	NM_004807 	RefSeq 	Homo sapiens heparan sulfate 6-O-sulfotransferase 1 (HS6ST1), mRNA. 	FALSE	chr1	+	21627382	21628617	GO:0001525  // GO:0001890  // GO:0015015  // GO:0048286 	angiogenesis  // placenta development  // heparan sulfate proteoglycan biosynthetic process, enzymatic modification  // alveolus development 	GO:0005887  // GO:0016020 	integral to plasma membrane  // membrane 	GO:0008146  // GO:0016740 	sulfotransferase activity  // transferase activity 	---	---	7.629401	7.669476	7.315726	7.065823	7.422092	7.423902	8.096266	7.735755	7.660405	7.732745	7.836207	7.515497	7.261147	7.590101	8.096369	7.379767	7.257433	7.502752	7.458957	7.092001	8.526836	8.735138	8.27892	8.38046	7.48502	8.052635	7.388325	7.697719	8.030329	7.841022	7.690826	7.810638	7.215845	7.925104	7.147602	7.053471	7.34092	7.280061	7.344713	7.071728	7.647024	7.328165	7.289225	7.185827	7.521527	6.616054	7.002529	7.091712
7898679	NBPF3 	neuroblastoma breakpoint family, member 3 	1p36.12 	NM_032264 	RefSeq 	Homo sapiens neuroblastoma breakpoint family, member 3 (NBPF3), mRNA. 	FALSE	chr1	+	21639217	21684085	---	---	GO:0005737 	cytoplasm 	---	---	---	---	7.348508	6.64826	7.040032	6.603384	7.003719	6.834746	7.42415	7.065405	6.771339	7.137784	6.994106	6.956843	7.01851	7.271394	7.324528	6.806761	6.590261	7.309721	7.247939	7.035277	6.985776	7.090776	7.391862	7.245237	6.918185	7.395024	7.156839	7.251928	7.628383	7.125162	7.046732	7.139775	7.383609	7.536794	7.271891	6.790664	6.893173	7.664258	7.285788	7.176832	7.187311	7.018479	7.423459	7.093865	6.867472	6.934703	7.194098	7.056005
7898693	ALPL 	alkaline phosphatase, liver/bone/kidney 	1p36.12 	NM_000478 	RefSeq 	Homo sapiens alkaline phosphatase, liver/bone/kidney (ALPL), transcript variant 1, mRNA. 	FALSE	chr1	+	21708445	21777492	GO:0001501  // GO:0001503  // GO:0008152 	skeletal system development  // ossification  // metabolic process 	GO:0005737  // GO:0005886  // GO:0016021  // GO:0031225 	cytoplasm  // plasma membrane  // integral to membrane  // anchored to membrane 	GO:0000287  // GO:0004035  // GO:0008270  // GO:0016787 	magnesium ion binding  // alkaline phosphatase activity  // zinc ion binding  // hydrolase activity 	---	---	5.477258	5.107961	5.242241	5.436239	5.00827	5.06355	5.049495	5.334167	5.134345	5.213755	5.481976	5.166595	5.598357	4.917287	5.228131	5.226952	5.418005	5.218546	5.637955	5.44573	4.962533	5.165683	5.333738	4.726974	5.399272	5.170163	5.219627	5.324383	5.374063	5.275125	5.127605	5.416953	5.123407	4.973171	5.093136	5.099262	5.595325	5.053877	5.458584	5.074175	5.208956	5.155989	5.307576	5.520038	5.312625	5.182693	5.192395	5.327062
7898707	LDLRAD2 	low density lipoprotein receptor class A domain containing 2 	1p36.12 	NM_001013693 	RefSeq 	Homo sapiens low density lipoprotein receptor class A domain containing 2 (LDLRAD2), mRNA. 	FALSE	chr1	+	22011345	22024301	---	---	GO:0016020  // GO:0016021 	membrane  // integral to membrane 	GO:0004872 	receptor activity 	---	---	6.107258	6.003693	6.098209	6.009937	6.149391	5.991991	6.134643	5.948493	5.989497	6.246928	6.227921	5.917927	6.284305	5.449763	6.059256	5.92829	5.988258	6.177033	6.167046	5.959018	5.958628	6.239847	6.200964	5.913701	6.271877	6.046725	6.089347	5.960855	6.159795	5.981575	5.961889	6.072433	5.637163	5.69973	5.963615	6.125615	6.387484	6.010295	6.182606	6.176697	6.120271	6.126011	6.031987	6.077011	6.03477	6.443166	6.077423	6.059003
7898713	CELA3B 	chymotrypsin-like elastase family, member 3B 	1p36.12 	NM_007352 	RefSeq 	Homo sapiens elastase 3B, pancreatic (ELA3B), mRNA. 	FALSE	chr1	+	22176005	22188434	GO:0006508  // GO:0008203 	proteolysis  // cholesterol metabolic process 	GO:0005576 	extracellular region 	GO:0004252  // GO:0008233 	serine-type endopeptidase activity  // peptidase activity 	---	---	11.53739	12.2221	12.29856	13.37477	12.72016	12.01938	12.04697	10.58748	12.33198	10.01569	11.49012	12.13207	12.50531	12.37267	10.59622	12.79445	10.53809	12.11885	12.17888	12.0234	8.79381	9.20578	11.17361	10.67581	12.50449	11.53819	10.55344	11.88887	11.3205	12.69085	12.81554	11.46569	12.16713	11.06302	12.19569	12.52543	12.3918	13.24066	13.25631	13.01287	12.42324	10.9488	10.68605	13.06004	11.62715	13.24515	12.47841	12.62698
7898725	CELA3A 	chymotrypsin-like elastase family, member 3A 	1p36.12 	NM_005747 	RefSeq 	Homo sapiens elastase 3A, pancreatic (ELA3A), mRNA. 	FALSE	chr1	+	22200736	22211622	GO:0006508  // GO:0007586  // GO:0008203 	proteolysis  // digestion  // cholesterol metabolic process 	---	---	GO:0004252  // GO:0008233 	serine-type endopeptidase activity  // peptidase activity 	---	---	11.83142	12.52528	12.58738	13.77261	12.92822	12.14588	12.27375	10.78351	12.47924	10.28071	11.93446	12.50612	12.65737	12.61573	11.05093	13.17317	10.57959	12.32174	12.27735	12.15229	9.175408	9.330421	11.5094	11.25294	12.84205	11.46101	10.82876	12.15718	11.37081	12.9283	12.99827	11.74264	12.21542	11.40366	12.19399	12.71608	12.51752	13.18715	13.27191	13.14385	12.5549	10.41879	10.99355	13.159	11.60992	13.12075	12.61532	12.68501
7898736	HSPC157 	hypothetical LOC29092 	1p36.12 	NR_023918 	RefSeq 	Homo sapiens hypothetical LOC29092 (HSPC157), transcript variant 1, non-coding RNA. 	FALSE	chr1	+	22224271	22230299	---	---	---	---	---	---	---	---	7.204973	6.64696	7.040944	6.66823	6.746073	6.992432	6.449108	7.504128	6.848471	6.63496	7.218252	6.60963	7.261658	6.93531	6.866965	7.097672	6.635286	6.476583	6.90527	6.621694	7.581189	6.767481	6.781587	7.156353	6.9299	7.863952	7.880501	7.11244	7.629588	7.376802	7.170787	7.037415	8.190405	7.381637	6.853938	7.19357	7.830614	7.252512	7.355992	6.928144	7.565761	8.365903	8.08053	7.807722	7.661602	6.889227	7.159205	6.699657
7898739	CDC42 	cell division cycle 42 (GTP binding protein, 25kDa) 	1p36.1 	NM_044472 	RefSeq 	Homo sapiens cell division cycle 42 (GTP binding protein, 25kDa) (CDC42), transcript variant 2, mRNA. 	FALSE	chr1	+	22235157	22292024	GO:0007163  // GO:0007264  // GO:0030036  // GO:0030225  // GO:0031274  // GO:0031333 	establishment or maintenance of cell polarity  // small GTPase mediated signal transduction  // actin cytoskeleton organization  // macrophage differentiation  // positive regulation of pseudopodium assembly  // negative regulation of protein complex assembly 	GO:0005622  // GO:0005737  // GO:0005829  // GO:0005886  // GO:0030175 	intracellular  // cytoplasm  // cytosol  // plasma membrane  // filopodium 	GO:0000166  // GO:0003924  // GO:0005515  // GO:0005525 	nucleotide binding  // GTPase activity  // protein binding  // GTP binding 	---	---	6.460674	6.547408	6.320142	6.918575	6.403772	6.529957	6.663994	6.62681	6.506872	6.513099	7.082612	6.610514	6.252273	6.514022	6.656708	6.445254	7.161037	6.714354	6.463753	6.516856	6.482982	6.219829	6.321904	6.308843	6.800183	6.330812	6.604062	6.560364	6.445207	6.75129	6.443163	6.647356	6.341833	6.710752	6.231877	6.873911	6.939283	6.955702	6.52522	6.612316	6.589839	6.599145	6.526875	6.457168	6.630294	6.680943	6.74599	6.616649
7898750	ZBTB40 	zinc finger and BTB domain containing 40 	1pter-q31.3 	NM_001083621 	RefSeq 	Homo sapiens zinc finger and BTB domain containing 40 (ZBTB40), transcript variant 1, mRNA. 	FALSE	chr1	+	22650937	22730234	GO:0006350  // GO:0006355 	transcription  // regulation of transcription, DNA-dependent 	GO:0005622  // GO:0005634 	intracellular  // nucleus 	GO:0003677  // GO:0005515  // GO:0008270  // GO:0046872 	DNA binding  // protein binding  // zinc ion binding  // metal ion binding 	---	---	6.817746	7.112203	7.348117	7.202524	7.152639	7.179804	6.907919	7.04631	7.205337	6.824153	5.195443	7.582592	7.218212	7.455535	7.353058	7.02	6.53195	6.9331	7.088459	6.62265	7.416361	7.118519	7.144547	7.408459	7.420976	7.634877	6.876646	7.101936	6.966595	6.765059	7.234111	6.753098	7.305275	7.379018	7.411153	6.295135	5.658313	7.123821	7.174655	7.296065	6.801944	6.968881	7.241735	6.55573	6.936415	6.807899	7.067892	7.012061
7898773	EPHA8 	EPH receptor A8 	1p36.12 	NM_020526 	RefSeq 	Homo sapiens EPH receptor A8 (EPHA8), transcript variant 1, mRNA. 	FALSE	chr1	+	22762591	22802674	GO:0006468  // GO:0007169 	protein amino acid phosphorylation  // transmembrane receptor protein tyrosine kinase signaling pathway 	GO:0005886  // GO:0016021 	plasma membrane  // integral to membrane 	GO:0000166  // GO:0004872  // GO:0005003  // GO:0005524  // GO:0016740 	nucleotide binding  // receptor activity  // ephrin receptor activity  // ATP binding  // transferase activity 	---	---	5.930185	5.514481	5.671001	5.607897	5.292024	5.377221	5.498646	5.475256	5.662952	5.735366	5.894189	5.362456	5.749361	5.225822	5.578315	5.81934	5.711591	5.939563	5.644769	5.223472	5.612472	5.540477	5.619082	5.306147	5.580416	5.373344	5.379124	5.435977	5.441102	5.675389	5.447249	5.549468	5.225943	5.251869	5.625009	5.339997	5.632305	5.625596	5.515281	5.43434	5.572458	5.204574	5.594779	5.803705	5.630724	5.678654	5.337195	5.619086
7898793	C1QA 	complement component 1, q subcomponent, A chain 	1p36.12 	NM_015991 	RefSeq 	Homo sapiens complement component 1, q subcomponent, A chain (C1QA), mRNA. 	FALSE	chr1	+	22835705	22838762	GO:0006958  // GO:0007267  // GO:0045087 	complement activation, classical pathway  // cell-cell signaling  // innate immune response 	GO:0005576  // GO:0005576  // GO:0005602  // GO:0005737  // GO:0005794 	extracellular region  // extracellular region  // complement component C1 complex  // cytoplasm  // Golgi apparatus 	---	---	---	---	4.990211	4.905651	5.08059	4.414136	4.790509	4.613241	4.771699	5.30118	4.721632	5.054499	4.837018	4.752766	4.724618	4.974873	5.374826	4.605355	4.91837	4.852874	4.983538	4.666106	5.588598	5.654841	5.376694	5.191806	4.432915	4.78089	5.161825	4.909674	4.985129	4.679234	4.676267	5.3888	4.810541	5.090649	4.626527	5.003516	4.89657	4.861746	5.14406	4.705307	4.965163	5.08825	4.97884	5.069149	5.285832	4.661998	4.757195	4.860582
7898799	C1QC 	complement component 1, q subcomponent, C chain 	1p36.11 	NM_001114101 	RefSeq 	Homo sapiens complement component 1, q subcomponent, C chain (C1QC), transcript variant 1, mRNA. 	FALSE	chr1	+	22842710	22847190	GO:0006958  // GO:0030853  // GO:0045087  // GO:0045650 	complement activation, classical pathway  // negative regulation of granulocyte differentiation  // innate immune response  // negative regulation of macrophage differentiation 	GO:0005576  // GO:0005576  // GO:0005634  // GO:0005730  // GO:0005737 	extracellular region  // extracellular region  // nucleus  // nucleolus  // cytoplasm 	---	---	---	---	6.423981	6.269984	7.580433	5.607288	6.425422	6.551401	6.867152	7.29575	6.171001	6.72808	6.02386	6.409733	6.3474	6.611055	6.462351	5.513919	6.450101	6.215092	6.58402	6.087675	7.471512	7.82305	7.750442	7.260465	5.764349	5.750828	7.361781	6.472604	6.988715	6.370236	6.592232	6.861215	6.517409	7.042243	5.829093	6.949819	5.815255	6.291333	5.989054	6.203354	6.474812	6.64112	6.324711	6.193276	6.631773	6.285687	6.408499	6.517851
7898805	C1QB 	complement component 1, q subcomponent, B chain 	1p36.12 	NM_000491 	RefSeq 	Homo sapiens complement component 1, q subcomponent, B chain (C1QB), mRNA. 	FALSE	chr1	+	22852061	22860618	GO:0006958  // GO:0045087 	complement activation, classical pathway  // innate immune response 	GO:0005576  // GO:0005576  // GO:0005602 	extracellular region  // extracellular region  // complement component C1 complex 	GO:0042803 	protein homodimerization activity 	---	---	5.877052	6.158053	6.92453	5.397099	5.835612	6.132274	6.044475	6.78976	5.819256	6.29826	5.816954	5.778413	5.838588	6.495498	6.040146	5.474913	5.870846	5.778655	5.946251	5.736194	7.346934	7.168776	6.772886	6.879007	5.329969	5.435261	6.585517	6.060879	6.336878	6.126202	6.071263	6.583039	5.918407	6.582794	5.780356	6.492718	5.688643	6.007467	5.921801	5.651775	5.793117	6.016739	5.754834	5.679968	6.218868	5.974535	5.561882	6.143937
7898809	EPHB2 	EPH receptor B2 	1p36.1-p35 	NM_017449 	RefSeq 	Homo sapiens EPH receptor B2 (EPHB2), transcript variant 1, mRNA. 	FALSE	chr1	+	22909918	23114410	GO:0006468  // GO:0007169  // GO:0007399  // GO:0007411  // GO:0007612  // GO:0009887  // GO:0045786  // GO:0048168  // GO:0048170  // GO:0050770 	protein amino acid phosphorylation  // transmembrane receptor protein tyrosine kinase signaling pathway  // nervous system development  // axon guidance  // learning  // organ morphogenesis  // negative regulation of cell cycle  // regulation of neuronal synaptic plasticity  // positive regulation of long-term neuronal synaptic plasticity  // regulation of axonogenesis 	GO:0016020  // GO:0016021 	membrane  // integral to membrane 	GO:0000166  // GO:0004872  // GO:0005005  // GO:0005102  // GO:0005524  // GO:0008046  // GO:0016740 	nucleotide binding  // receptor activity  // transmembrane-ephrin receptor activity  // receptor binding  // ATP binding  // axon guidance receptor activity  // transferase activity 	---	---	7.703115	8.020636	7.354661	8.813603	7.909406	7.584165	7.614147	7.191022	7.431735	7.00845	7.20321	7.279536	7.800869	7.00457	6.91752	7.879635	7.192202	7.356034	7.048503	7.722771	6.681075	6.7925	7.238342	6.785932	7.247746	7.784614	6.583217	7.483728	7.449235	7.468834	7.971999	7.042913	7.235699	6.572325	7.776198	8.243644	6.889019	6.812583	7.717904	7.221782	6.827848	6.502198	6.3027	7.440899	6.682563	7.663888	7.180223	7.596429
7898833	KDM1 	lysine (K)-specific demethylase 1 	1p36.12 	NM_001009999 	RefSeq 	Homo sapiens lysine (K)-specific demethylase 1 (KDM1), transcript variant 1, mRNA. 	FALSE	chr1	+	23218533	23282771	GO:0000122  // GO:0001701  // GO:0006355  // GO:0008283  // GO:0016568  // GO:0016577  // GO:0021983  // GO:0045944  // GO:0046886  // GO:0055114 	negative regulation of transcription from RNA polymerase II promoter  // in utero embryonic development  // regulation of transcription, DNA-dependent  // cell proliferation  // chromatin modification  // histone demethylation  // pituitary gland development  // positive regulation of transcription from RNA polymerase II promoter  // positive regulation of hormone biosynthetic process  // oxidation reduction 	GO:0005634  // GO:0005667 	nucleus  // transcription factor complex 	GO:0003700  // GO:0008134  // GO:0009055  // GO:0016491  // GO:0050660 	transcription factor activity  // transcription factor binding  // electron carrier activity  // oxidoreductase activity  // FAD binding 	---	---	9.016882	9.006607	8.925913	8.986495	9.039232	8.967957	8.967222	8.925711	8.940313	8.978821	8.459442	9.057062	8.907494	9.169764	9.104395	8.967222	9.052895	8.88382	8.940512	9.237169	8.905018	8.79506	8.814878	8.947603	8.825022	9.029523	8.426265	8.886443	8.773662	8.864798	8.864658	8.773035	8.964797	9.078167	8.951488	8.924773	8.644368	8.963255	8.67218	8.689555	8.610145	8.617401	8.761587	8.564922	8.728909	8.60061	8.751972	8.748011
7898858	C1orf213 	chromosome 1 open reading frame 213 	1p36.12 	NM_138479 	RefSeq 	Homo sapiens chromosome 1 open reading frame 213 (C1orf213), transcript variant 1, mRNA. 	FALSE	chr1	+	23568047	23570915	---	---	---	---	---	---	---	---	4.513475	4.355663	4.489666	4.290467	4.349603	4.302173	4.359	4.448699	4.415496	4.469242	4.732492	4.351656	4.513912	4.379527	4.442784	4.441321	4.582361	4.784336	4.668957	4.341391	4.194162	4.665092	4.204531	4.164845	4.612366	4.393286	4.019838	4.299343	4.325049	4.170458	4.542825	4.6905	4.000855	3.784862	4.087914	3.982538	4.393724	4.012111	4.4385	4.604222	4.417918	4.249586	4.287536	4.692215	4.324048	4.418834	4.314765	4.273908
7898869	MDS2 	myelodysplastic syndrome 2 translocation associated 	1p36 	NR_027042 	RefSeq 	Homo sapiens myelodysplastic syndrome 2 translocation associated (MDS2), non-coding RNA. 	FALSE	chr1	+	23826411	23839645	---	---	---	---	---	---	---	---	5.121615	5.063576	5.193727	5.246389	5.603917	5.452058	5.067551	5.100075	5.154999	5.066178	5.284913	5.586155	5.305066	4.590497	5.079705	5.02656	5.252994	5.11159	5.403113	5.373788	4.684134	5.287636	5.390803	4.946865	4.894754	5.300643	4.996801	4.991414	4.774277	5.278519	5.355418	5.333816	4.996983	4.772739	5.278324	5.201367	5.246209	5.179422	5.995468	5.080305	5.64779	5.522763	5.433576	5.112839	5.333749	5.30582	4.972145	4.983455
